"","dataset6_1","dataset6_2","dataset6_3","dataset6_4","dataset6_5","dataset6_6","dataset6_7","dataset6_8","dataset6_9","dataset6_10","dataset6_11","dataset6_12","dataset6_13","dataset6_14","dataset6_15","dataset6_16","dataset6_17","dataset6_18","dataset6_19","dataset6_20"
"bOTU6841",0.000276679841897233,0,0.000316205533596838,0.000197628458498024,0.000395256916996047,3.95256916996047e-05,0.000316205533596838,0.000118577075098814,0.000513833992094862,0.000197628458498024,0.000790513833992095,7.90513833992095e-05,0.000988142292490119,0.000158102766798419,0.000553359683794466,0.000118577075098814,0.000237154150197628,0.000118577075098814,0.000197628458498024,3.95256916996047e-05
"bOTU14431",0.0140316205533597,0.0024901185770751,0.0166403162055336,0.00743083003952569,0.0183399209486166,0.00154150197628458,0.0213438735177866,0.00343873517786561,0.018498023715415,0.00869565217391304,0.0230830039525692,0.00324110671936759,0.0127272727272727,0.00237154150197628,0.0271146245059289,0.00276679841897233,0.00928853754940711,0.00328063241106719,0.00956521739130435,0.00177865612648221
"bOTU10672",0.000553359683794466,0,0.000909090909090909,3.95256916996047e-05,0.00106719367588933,7.90513833992095e-05,7.90513833992095e-05,3.95256916996047e-05,0.00130434782608696,7.90513833992095e-05,0.00122529644268775,0,0.0008300395256917,0,0.00118577075098814,3.95256916996047e-05,0.000197628458498024,0,0.000592885375494071,0
"bOTU8994",0.001699604743083,7.90513833992095e-05,0.00106719367588933,0.000592885375494071,0.00146245059288538,7.90513833992095e-05,0.00150197628458498,0.000474308300395257,0.0008300395256917,0.000474308300395257,0.00118577075098814,3.95256916996047e-05,0.00193675889328063,7.90513833992095e-05,0.00288537549407115,0.000197628458498024,0.000711462450592885,0.000237154150197628,0.0008300395256917,7.90513833992095e-05
"bOTU7205",0,0.000158102766798419,0,0.00359683794466403,0.0016600790513834,0.000513833992094862,3.95256916996047e-05,3.95256916996047e-05,3.95256916996047e-05,0.000711462450592885,0,0.0008300395256917,0.000434782608695652,0.000237154150197628,0.000118577075098814,0.000316205533596838,0,0.000158102766798419,0,0.000474308300395257
"bOTU6340",0.000513833992094862,3.95256916996047e-05,0.000790513833992095,0.000197628458498024,0.00197628458498024,0.000118577075098814,0.000909090909090909,0.000118577075098814,0.000869565217391304,0.000118577075098814,0.000671936758893281,7.90513833992095e-05,0.00205533596837945,7.90513833992095e-05,0.00189723320158103,7.90513833992095e-05,0.000316205533596838,0.000158102766798419,0.000592885375494071,0.000434782608695652
"bOTU13781",0.000158102766798419,0,0.000395256916996047,3.95256916996047e-05,0.00114624505928854,0,0.000553359683794466,0,0.000474308300395257,7.90513833992095e-05,0.000790513833992095,3.95256916996047e-05,0.000434782608695652,0,0.000988142292490119,7.90513833992095e-05,0.000158102766798419,0,0.000395256916996047,0
"bOTU5689",0.000237154150197628,0.000158102766798419,0.000355731225296443,0.00075098814229249,0.000237154150197628,0.000197628458498024,0.000237154150197628,0.000197628458498024,0.000316205533596838,0.000513833992094862,0.000474308300395257,0.000276679841897233,0.000632411067193676,0.000158102766798419,0.000513833992094862,0.000316205533596838,0.000395256916996047,0.000158102766798419,7.90513833992095e-05,0.000237154150197628
"bOTU7449",0.000474308300395257,0.000237154150197628,0.000513833992094862,0.000474308300395257,0.000513833992094862,0.000237154150197628,0.000671936758893281,0.000158102766798419,0.000632411067193676,0.000395256916996047,0.000513833992094862,0.000276679841897233,0.000909090909090909,0.000197628458498024,0.0008300395256917,0.000158102766798419,0.000711462450592885,0.000316205533596838,0.000434782608695652,0.000276679841897233
"bOTU12879",0.00276679841897233,0.00272727272727273,0.00411067193675889,0.00549407114624506,0.00426877470355731,0.00221343873517787,0.00482213438735178,0.00146245059288538,0.00268774703557312,0.00347826086956522,0.00339920948616601,0.00201581027667984,0.00379446640316206,0.00197628458498024,0.0041897233201581,0.00173913043478261,0.00225296442687747,0.00150197628458498,0.00241106719367589,0.001699604743083
"bOTU13277",0.00197628458498024,0.00189723320158103,0.001699604743083,0.00367588932806324,0.00347826086956522,0.00154150197628458,0.0024901185770751,0.00106719367588933,0.00146245059288538,0.00181818181818182,0.00268774703557312,0.00181818181818182,0.00636363636363636,0.00162055335968379,0.0049802371541502,0.0024901185770751,0.00114624505928854,0.00154150197628458,0.00102766798418972,0.00193675889328063
"bOTU9332",0.000592885375494071,0.000316205533596838,0.000316205533596838,0.0008300395256917,0.000671936758893281,0.000632411067193676,0.00142292490118577,0.00126482213438735,0.00126482213438735,0.00241106719367589,0.000355731225296443,0.000553359683794466,0.00110671936758893,0.000711462450592885,0.00075098814229249,0.000553359683794466,0.000948616600790514,0.000988142292490119,0.000869565217391304,0.00134387351778656
"bOTU14172",0.000197628458498024,0.00106719367588933,0.000553359683794466,0.00209486166007905,0.000474308300395257,0.000711462450592885,0.000118577075098814,0.000276679841897233,0.000237154150197628,0.00114624505928854,0.000513833992094862,0.000988142292490119,0.000395256916996047,0.000711462450592885,0.00075098814229249,0.000395256916996047,0.000118577075098814,0.000395256916996047,0.000197628458498024,0.000355731225296443
"bOTU8657",7.90513833992095e-05,0.000434782608695652,0.000237154150197628,0.00225296442687747,0.000118577075098814,0.000592885375494071,0.000355731225296443,0.000355731225296443,0.000197628458498024,0.000790513833992095,0.000158102766798419,0.000276679841897233,0.000513833992094862,0.000474308300395257,0.000158102766798419,0.000711462450592885,0,0.000434782608695652,0.000158102766798419,0.000553359683794466
"bOTU6557",3.95256916996047e-05,0,0.000395256916996047,7.90513833992095e-05,0.000592885375494071,0,0.000237154150197628,0,0.000355731225296443,0.000197628458498024,0.000948616600790514,3.95256916996047e-05,0.0008300395256917,3.95256916996047e-05,0.0008300395256917,0,7.90513833992095e-05,3.95256916996047e-05,3.95256916996047e-05,0
"bOTU4691",7.90513833992095e-05,0.000197628458498024,0.000118577075098814,0.000158102766798419,0.000276679841897233,7.90513833992095e-05,0.000395256916996047,7.90513833992095e-05,0.000118577075098814,0.000197628458498024,0.000237154150197628,0.000158102766798419,0.000316205533596838,7.90513833992095e-05,0.000395256916996047,0.000197628458498024,0.000118577075098814,0.000158102766798419,7.90513833992095e-05,3.95256916996047e-05
"bOTU4490",0.000158102766798419,3.95256916996047e-05,0.000513833992094862,3.95256916996047e-05,0.000790513833992095,0,0.00106719367588933,0,0.000671936758893281,0.000395256916996047,0.000671936758893281,0,0.0016600790513834,3.95256916996047e-05,0.0008300395256917,7.90513833992095e-05,0.000474308300395257,7.90513833992095e-05,0.000671936758893281,0.000118577075098814
"bOTU8358",0.000355731225296443,0.000118577075098814,0.000355731225296443,0.000909090909090909,0.000395256916996047,0.000197628458498024,0.000513833992094862,0.000237154150197628,0.00205533596837945,0.00118577075098814,0.00126482213438735,7.90513833992095e-05,0.00126482213438735,0.000118577075098814,0.000869565217391304,0.000237154150197628,0.00110671936758893,0.000513833992094862,0.00114624505928854,0.000553359683794466
"bOTU10317",0.000158102766798419,0,0.000355731225296443,7.90513833992095e-05,0.000632411067193676,0,0.000434782608695652,0,0.000395256916996047,7.90513833992095e-05,0.000553359683794466,0.000118577075098814,0.000909090909090909,0.000197628458498024,0.000711462450592885,0.000158102766798419,0.000355731225296443,0,0.000276679841897233,0.000118577075098814
"bOTU14418",0.000671936758893281,3.95256916996047e-05,0.00146245059288538,0.000434782608695652,0.00114624505928854,0.000197628458498024,0.00158102766798419,0.000118577075098814,0.001699604743083,0.000434782608695652,0.001699604743083,0.000553359683794466,0.00158102766798419,0.000395256916996047,0.00142292490118577,0.000276679841897233,0.000592885375494071,0.000316205533596838,0.00106719367588933,0.000474308300395257
"bOTU5740",0.000197628458498024,3.95256916996047e-05,0.000948616600790514,0.000118577075098814,0.000988142292490119,3.95256916996047e-05,0.00173913043478261,3.95256916996047e-05,0.000434782608695652,0.000118577075098814,0.000553359683794466,7.90513833992095e-05,0.00114624505928854,3.95256916996047e-05,0.00197628458498024,0.000118577075098814,0.000355731225296443,0.000118577075098814,0.000909090909090909,3.95256916996047e-05
"bOTU7932",0.0008300395256917,0.000909090909090909,0.00102766798418972,0.00213438735177866,0.00154150197628458,0.00110671936758893,0.00173913043478261,0.000948616600790514,0.00106719367588933,0.00110671936758893,0.000869565217391304,0.000632411067193676,0.00142292490118577,0.00130434782608696,0.00130434782608696,0.000790513833992095,0.000592885375494071,0.000632411067193676,0.000395256916996047,0.00110671936758893
"bOTU7664",0.000158102766798419,0,0.000513833992094862,0.000118577075098814,0.000632411067193676,0,0.000513833992094862,0,0.000909090909090909,0.000118577075098814,0.000592885375494071,3.95256916996047e-05,0.00158102766798419,0,0.000592885375494071,0,0.000158102766798419,3.95256916996047e-05,0.000316205533596838,0
"bOTU2878",3.95256916996047e-05,0,0.000118577075098814,3.95256916996047e-05,0.000395256916996047,0,0.000316205533596838,3.95256916996047e-05,0.000355731225296443,0.000158102766798419,0.000592885375494071,3.95256916996047e-05,0.000395256916996047,0,0.000632411067193676,7.90513833992095e-05,0.000158102766798419,3.95256916996047e-05,7.90513833992095e-05,3.95256916996047e-05
"bOTU4384",3.95256916996047e-05,7.90513833992095e-05,0.000197628458498024,7.90513833992095e-05,0.000237154150197628,3.95256916996047e-05,0.000355731225296443,0,0.000592885375494071,0.000158102766798419,0.000118577075098814,7.90513833992095e-05,0.000355731225296443,7.90513833992095e-05,0.000474308300395257,0,0.000355731225296443,0.000237154150197628,0.000197628458498024,0
"bOTU12514",0.000592885375494071,0.000237154150197628,0.00130434782608696,0.000513833992094862,0.000948616600790514,0.000316205533596838,0.00110671936758893,0.000197628458498024,0.00383399209486166,0.00110671936758893,0.000869565217391304,0.000158102766798419,0.00154150197628458,3.95256916996047e-05,0.001699604743083,0.000158102766798419,0.000790513833992095,0.000237154150197628,0.000632411067193676,0.000355731225296443
"bOTU2820",0,0,0.000158102766798419,0.000513833992094862,0.000355731225296443,3.95256916996047e-05,0.000592885375494071,0,0.000513833992094862,0.000118577075098814,0.000276679841897233,0,0.00177865612648221,0.000118577075098814,0.000869565217391304,3.95256916996047e-05,0.000118577075098814,3.95256916996047e-05,0.000474308300395257,3.95256916996047e-05
"bOTU13883",0.0008300395256917,0.000395256916996047,0.000948616600790514,0.00173913043478261,0.00118577075098814,0.000434782608695652,0.0016600790513834,0.00075098814229249,0.00150197628458498,0.00158102766798419,0.00213438735177866,0.000513833992094862,0.0016600790513834,0.000513833992094862,0.00245059288537549,0.000632411067193676,0.000632411067193676,0.000711462450592885,0.000909090909090909,0.000434782608695652
"bOTU15056",0.000671936758893281,7.90513833992095e-05,0.00118577075098814,7.90513833992095e-05,0.00110671936758893,3.95256916996047e-05,0.00158102766798419,7.90513833992095e-05,0.00173913043478261,0.000395256916996047,0.00308300395256917,0.000118577075098814,0.00110671936758893,0.000158102766798419,0.00146245059288538,0,0.000632411067193676,0.000118577075098814,0.00114624505928854,3.95256916996047e-05
"bOTU11298",0.00193675889328063,0.00126482213438735,0.00355731225296443,0.0008300395256917,0.0024901185770751,0.000671936758893281,0.00217391304347826,0.00122529644268775,0.00268774703557312,0.00130434782608696,0.00367588932806324,0.000909090909090909,0.00158102766798419,0.00142292490118577,0.00205533596837945,0.000909090909090909,0.00260869565217391,0.00154150197628458,0.00185770750988142,0.00122529644268775
"bOTU10437",0.000869565217391304,0.000474308300395257,0.00328063241106719,0.0008300395256917,0.0033201581027668,0.000592885375494071,0.00229249011857708,0.000948616600790514,0.00217391304347826,0.000948616600790514,0.00438735177865613,0.0016600790513834,0.00213438735177866,0.000671936758893281,0.00320158102766798,0.000316205533596838,0.00134387351778656,0.000355731225296443,0.000988142292490119,0.000276679841897233
"bOTU9614",7.90513833992095e-05,0,0.000592885375494071,3.95256916996047e-05,0.000118577075098814,3.95256916996047e-05,0.000237154150197628,7.90513833992095e-05,0.000276679841897233,7.90513833992095e-05,0.000711462450592885,7.90513833992095e-05,0.000158102766798419,7.90513833992095e-05,0.000237154150197628,3.95256916996047e-05,0.000316205533596838,7.90513833992095e-05,0.000158102766798419,7.90513833992095e-05
"bOTU13822",0.0008300395256917,7.90513833992095e-05,0.00130434782608696,0.000474308300395257,0.00118577075098814,7.90513833992095e-05,0.00205533596837945,7.90513833992095e-05,0.00130434782608696,0.000395256916996047,0.00181818181818182,7.90513833992095e-05,0.00146245059288538,7.90513833992095e-05,0.00241106719367589,7.90513833992095e-05,0.000592885375494071,0.000118577075098814,0.000632411067193676,0
"bOTU4456",3.95256916996047e-05,0,0.000671936758893281,0.000276679841897233,0.000553359683794466,0,0.000355731225296443,7.90513833992095e-05,0.000790513833992095,0.000158102766798419,0.00075098814229249,0.000118577075098814,0.000671936758893281,7.90513833992095e-05,0.000553359683794466,3.95256916996047e-05,0.000118577075098814,3.95256916996047e-05,7.90513833992095e-05,3.95256916996047e-05
"bOTU14486",0.000869565217391304,0,0.00237154150197628,0,0.00197628458498024,0,0.00138339920948617,0,0.00181818181818182,0.000118577075098814,0.00312252964426877,0.000118577075098814,0.00197628458498024,0,0.00237154150197628,3.95256916996047e-05,0.000592885375494071,3.95256916996047e-05,0.00102766798418972,3.95256916996047e-05
"bOTU1746",0.00553359683794466,0.00237154150197628,0.00383399209486166,0.00675889328063241,0.0102371541501976,0.000948616600790514,0.0103557312252964,0.00150197628458498,0.00371541501976285,0.00577075098814229,0.00478260869565217,0.00177865612648221,0.0158102766798419,0.00114624505928854,0.013596837944664,0.00201581027667984,0.00288537549407115,0.00154150197628458,0.00312252964426877,0.00134387351778656
"bOTU7402",0.000118577075098814,0.000395256916996047,0.000316205533596838,0.000632411067193676,0.000355731225296443,7.90513833992095e-05,0.000513833992094862,0.000158102766798419,0.000316205533596838,0.000632411067193676,0.000355731225296443,0.000158102766798419,0.000395256916996047,0.000197628458498024,0.000276679841897233,0.000276679841897233,0.000158102766798419,0.000711462450592885,0.000395256916996047,0.000276679841897233
"bOTU14305",0.00660079051383399,0.00363636363636364,0.00739130434782609,0.013201581027668,0.0124901185770751,0.00371541501976285,0.0104743083003953,0.00312252964426877,0.00537549407114624,0.0103557312252964,0.00877470355731225,0.00379446640316206,0.0208300395256917,0.00312252964426877,0.0184584980237154,0.00359683794466403,0.00517786561264822,0.00347826086956522,0.0049802371541502,0.00320158102766798
